 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
608,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09079-09883,0.002,1.805,0.246,0.194,137.236,126.083,0.056,0.042,0.577,1.340,0.746,0.857
609,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09083-08059,0.007,2.003,0.265,0.361,111.889,126.111,0.083,0.097,0.651,1.345,0.744,0.933
610,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09135-04284,0.011,1.358,0.140,0.472,59.444,126.819,0.111,0.125,0.609,1.100,0.909,0.896
611,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09138-03235,0.024,2.350,0.464,0.694,44.847,126.833,0.167,0.181,0.623,1.084,0.923,0.925
612,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09148-08210,1.929E-4,0.757,0.000,0.056,114.028,127.056,0.014,0.014,0.785,1.000,1.000,1.000
613,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09148-08217,5.787E-4,0.812,0.132,0.139,114.111,127.042,0.028,0.042,0.377,2.702,0.370,0.667
614,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09146-08216,0.006,0.713,0.114,0.750,114.028,126.958,0.181,0.139,0.142,2.893,0.346,0.465
615,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09174-02252,0.014,1.134,0.120,0.611,31.208,127.333,0.139,0.167,0.480,1.367,0.731,0.846
616,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09189-08017,0.013,1.605,0.355,0.722,111.264,127.556,0.167,0.139,0.316,1.350,0.741,0.708
617,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09191-07984,0.025,0.885,0.301,0.694,110.806,127.569,0.181,0.167,0.653,1.125,0.889,0.935
618,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09192-02627,0.027,1.593,0.409,0.750,36.403,127.569,0.181,0.194,0.608,1.299,0.770,0.931
619,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09219-03439,0.004,1.891,0.172,0.306,47.736,128.000,0.069,0.083,0.597,1.182,0.846,0.885
620,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09229-03188,0.012,0.786,0.083,0.500,44.208,128.125,0.139,0.111,0.582,1.448,0.691,0.902
621,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09237-08130,1.929E-4,0.750,0.000,0.056,112.917,128.292,0.014,0.014,0.785,1.000,1.000,1.000
622,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09229-08127,0.024,1.080,0.345,1.306,112.778,128.028,0.194,0.319,0.179,3.425,0.292,0.648
623,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09239-05971,0.009,1.357,0.214,0.444,82.889,128.264,0.097,0.125,0.577,1.262,0.793,0.895
624,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09260-03727,0.026,0.788,0.077,0.750,51.681,128.514,0.181,0.194,0.573,1.129,0.885,0.908
625,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09273-01675,0.002,2.031,0.168,0.222,23.250,128.764,0.042,0.069,0.589,1.579,0.633,0.889
626,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09279-08900,0.011,1.293,0.232,0.500,123.556,128.819,0.125,0.125,0.562,1.126,0.888,0.879
627,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09318-08963,0.024,1.065,0.216,0.750,124.403,129.319,0.181,0.194,0.543,1.138,0.879,0.916
628,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09331-09946,0.020,2.367,0.298,0.639,138.069,129.514,0.153,0.167,0.624,1.030,0.971,0.929
629,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09336-06752,0.014,1.485,0.273,0.556,93.708,129.597,0.139,0.139,0.589,1.058,0.945,0.915
630,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09342-02646,0.002,1.148,0.158,0.194,36.736,129.722,0.042,0.056,0.513,1.939,0.516,0.842
631,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09351-05634,0.003,2.023,0.390,0.222,78.236,129.847,0.042,0.069,0.638,1.622,0.617,0.929
632,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09355-07474,0.004,0.811,0.093,0.333,103.778,129.903,0.069,0.069,0.436,1.120,0.893,0.833
633,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09355-08828,0.024,0.887,0.146,0.778,122.528,129.833,0.167,0.194,0.501,1.086,0.921,0.912
634,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09431-07080,0.012,0.994,0.140,0.500,98.278,130.917,0.111,0.139,0.601,1.324,0.755,0.899
635,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09437-02596,0.004,1.633,0.124,0.278,36.014,131.042,0.083,0.056,0.628,1.494,0.669,0.930
636,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09468-05921,0.004,1.078,0.149,0.306,82.208,131.458,0.069,0.083,0.493,1.481,0.675,0.792
637,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09471-08437,0.019,0.784,0.118,0.667,117.097,131.458,0.167,0.167,0.545,1.117,0.895,0.893
638,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09480-08807,1.929E-4,3.000,0.000,0.056,122.319,131.667,0.014,0.014,0.785,1.000,1.000,1.000
639,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09480-03689,0.001,0.712,0.062,0.250,51.222,131.639,0.042,0.056,0.233,1.650,0.606,0.667
640,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09479-09413,0.012,1.085,0.198,0.667,130.667,131.583,0.139,0.139,0.333,1.096,0.913,0.797
641,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09520-02749,0.039,1.605,0.287,0.917,38.069,132.111,0.222,0.236,0.577,1.158,0.863,0.915
642,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09541-05725,0.008,1.658,0.284,0.389,79.458,132.472,0.111,0.083,0.689,1.340,0.746,0.945
643,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09541-07308,0.020,1.616,0.311,0.639,101.431,132.431,0.153,0.167,0.612,1.206,0.829,0.920
644,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09563-08713,0.004,2.108,0.351,0.306,120.972,132.792,0.083,0.069,0.597,1.182,0.846,0.885
645,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09603-06515,0.002,1.713,0.223,0.222,90.458,133.361,0.056,0.042,0.442,1.402,0.713,0.818
646,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09604-06370,0.024,1.177,0.159,0.694,88.389,133.306,0.181,0.167,0.618,1.125,0.889,0.925
647,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09627-07302,0.016,0.847,0.151,0.611,101.347,133.639,0.139,0.153,0.552,1.289,0.776,0.899
648,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09630-03670,0.008,1.495,0.201,0.389,50.931,133.708,0.097,0.097,0.641,1.149,0.870,0.920
649,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09672-07041,0.025,1.353,0.289,0.750,97.708,134.236,0.181,0.194,0.569,1.059,0.944,0.907
650,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09701-03486,0.005,2.363,0.266,0.333,48.375,134.694,0.083,0.083,0.567,1.083,0.923,0.852
651,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09714-04681,0.003,1.979,0.205,0.222,64.986,134.889,0.056,0.056,0.736,1.137,0.880,0.968
652,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09720-07165,0.011,1.424,0.256,0.472,99.458,134.944,0.125,0.111,0.641,1.160,0.862,0.922
653,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09749-06211,0.021,1.949,0.415,0.667,86.181,135.319,0.167,0.167,0.605,1.066,0.938,0.925
654,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09771-03884,0.012,2.203,0.378,0.500,53.889,135.653,0.125,0.125,0.591,1.083,0.923,0.897
655,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09792-03210,0.013,1.616,0.251,0.556,44.514,135.931,0.139,0.139,0.542,1.085,0.922,0.868
656,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09820-04919,0.030,1.287,0.264,0.750,68.236,136.292,0.181,0.194,0.681,1.104,0.906,0.955
657,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09904-08758,0.014,0.722,0.072,0.556,121.569,137.486,0.139,0.139,0.550,1.184,0.845,0.892
658,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09942-05926,0.006,2.489,0.437,0.361,82.264,138.042,0.083,0.083,0.539,1.216,0.823,0.892
659,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09943-04724,0.025,1.319,0.151,0.778,65.528,138.000,0.181,0.194,0.525,1.052,0.950,0.903
660,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09956-04586,1.929E-4,0.875,0.000,0.056,63.694,138.278,0.014,0.014,0.785,1.000,1.000,1.000
661,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10027-06913,0.019,0.811,0.157,0.639,95.944,139.181,0.139,0.167,0.570,1.195,0.837,0.906
662,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10078-07357,0.002,2.523,0.196,0.194,102.167,139.944,0.042,0.056,0.513,1.195,0.837,0.800
663,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10084-06525,0.013,1.224,0.160,0.500,90.569,140.000,0.125,0.125,0.650,1.001,0.999,0.931
664,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10102-04817,0.002,2.128,0.218,0.167,66.889,140.292,0.042,0.042,0.785,1.000,1.000,1.000
665,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10123-06510,0.002,0.870,0.096,0.222,90.389,140.569,0.056,0.056,0.393,1.228,0.814,0.696
666,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10165-07062,0.019,2.275,0.446,0.611,98.014,141.111,0.153,0.153,0.656,1.032,0.969,0.935
667,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10206-04930,0.009,1.232,0.132,0.444,68.417,141.694,0.111,0.111,0.552,1.007,0.993,0.865
668,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10228-06973,0.005,1.720,0.261,0.306,96.806,142.028,0.083,0.069,0.675,1.147,0.872,0.929
669,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10256-03679,0.008,1.609,0.192,0.389,51.056,142.403,0.097,0.097,0.705,1.139,0.878,0.946
670,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10310-04789,0.041,0.973,0.259,1.306,66.389,143.042,0.264,0.306,0.302,1.269,0.788,0.727
671,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10362-07037,7.716E-4,1.387,0.250,0.167,97.722,143.903,0.042,0.042,0.349,2.530,0.395,0.615
672,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10359-06035,0.029,1.301,0.234,0.778,83.722,143.778,0.194,0.194,0.605,1.042,0.959,0.929
673,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10451-08199,0.011,1.674,0.317,0.472,113.819,145.097,0.125,0.111,0.641,1.121,0.892,0.922
674,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10591-05504,0.007,1.081,0.153,0.417,76.403,147.042,0.097,0.111,0.531,1.364,0.733,0.864
675,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10622-05308,0.036,1.349,0.196,0.944,73.625,147.403,0.194,0.264,0.503,1.776,0.563,0.896
676,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10688-04761,0.002,0.785,0.104,0.278,66.097,148.417,0.069,0.056,0.346,1.252,0.799,0.710
677,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10707-07094,0.016,1.298,0.239,0.583,98.458,148.639,0.153,0.139,0.598,1.108,0.902,0.918
678,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10716-04655,0.011,1.070,0.197,0.472,64.597,148.778,0.125,0.111,0.598,1.182,0.846,0.909
679,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10724-05133,0.013,1.428,0.209,0.528,71.236,148.875,0.125,0.139,0.600,1.261,0.793,0.908
680,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:10830-04972,0.005,1.243,0.158,0.333,69.028,150.375,0.069,0.097,0.545,1.442,0.694,0.862
